,0
1037,"3, 16128, Note_on_c, 0, 72, 110
"
1038,"3, 16224, Note_on_c, 0, 85, 91
"
1039,"3, 16256, Note_on_c, 0, 85, 0
"
1040,"3, 16256, Note_on_c, 0, 80, 91
"
1041,"3, 16288, Note_on_c, 0, 80, 0
"
1042,"3, 16288, Note_on_c, 0, 84, 91
"
1043,"3, 16320, Note_on_c, 0, 84, 0
"
1044,"3, 16320, Note_on_c, 0, 84, 91
"
1045,"3, 16416, Note_on_c, 0, 52, 0
"
1046,"3, 16416, Note_on_c, 0, 58, 0
"
1047,"3, 16416, Note_on_c, 0, 63, 0
"
1048,"3, 16416, Note_on_c, 0, 68, 0
"
1049,"3, 16416, Note_on_c, 0, 72, 0
"
1050,"3, 16416, Note_on_c, 0, 55, 91
"
1051,"3, 16416, Note_on_c, 0, 60, 91
"
1052,"3, 16416, Note_on_c, 0, 64, 91
"
1053,"3, 16416, Note_on_c, 0, 72, 110
"
1054,"3, 16464, Note_on_c, 0, 72, 0
"
1055,"3, 16464, Note_on_c, 0, 69, 110
"
1056,"3, 16512, Note_on_c, 0, 84, 0
"
1057,"3, 16512, Note_on_c, 0, 69, 0
"
1058,"3, 16512, Note_on_c, 0, 69, 110
"
1059,"3, 16608, Note_on_c, 0, 55, 0
"
1060,"3, 16608, Note_on_c, 0, 60, 0
"
1061,"3, 16608, Note_on_c, 0, 64, 0
"
1062,"3, 16608, Note_on_c, 0, 55, 91
"
1063,"3, 16608, Note_on_c, 0, 61, 91
"
1064,"3, 16608, Note_on_c, 0, 65, 91
"
1065,"3, 16656, Note_on_c, 0, 69, 0
"
1066,"3, 16656, Note_on_c, 0, 72, 110
"
1067,"3, 16704, Note_on_c, 0, 55, 0
"
1068,"3, 16704, Note_on_c, 0, 61, 0
"
1069,"3, 16704, Note_on_c, 0, 65, 0
"
1070,"3, 16704, Note_on_c, 0, 72, 0
"
1071,"3, 16704, Note_on_c, 0, 54, 91
"
1072,"3, 16704, Note_on_c, 0, 60, 91
"
1073,"3, 16704, Note_on_c, 0, 64, 91
"
1074,"3, 16704, Note_on_c, 0, 72, 110
"
1075,"3, 16752, Note_on_c, 0, 72, 0
"
1076,"3, 16752, Note_on_c, 0, 69, 110
"
1077,"3, 16800, Note_on_c, 0, 69, 0
"
1078,"3, 16800, Note_on_c, 0, 69, 110
"
1079,"3, 16896, Note_on_c, 0, 54, 0
"
1080,"3, 16896, Note_on_c, 0, 60, 0
"
1081,"3, 16896, Note_on_c, 0, 64, 0
"
1082,"3, 16896, Note_on_c, 0, 54, 91
"
1083,"3, 16896, Note_on_c, 0, 60, 91
"
1084,"3, 16896, Note_on_c, 0, 63, 91
"
1085,"3, 16944, Note_on_c, 0, 69, 0
"
1086,"3, 16944, Note_on_c, 0, 70, 110
"
1087,"3, 16992, Note_on_c, 0, 54, 0
"
1088,"3, 16992, Note_on_c, 0, 60, 0
"
1089,"3, 16992, Note_on_c, 0, 63, 0
"
1090,"3, 16992, Note_on_c, 0, 70, 0
"
1091,"3, 16992, Note_on_c, 0, 53, 91
"
1092,"3, 16992, Note_on_c, 0, 58, 91
"
1093,"3, 16992, Note_on_c, 0, 62, 91
"
1094,"3, 16992, Note_on_c, 0, 70, 110
"
1095,"3, 17040, Note_on_c, 0, 70, 0
"
1096,"3, 17040, Note_on_c, 0, 67, 110
"
1097,"3, 17088, Note_on_c, 0, 67, 0
"
1098,"3, 17088, Note_on_c, 0, 67, 110
"
1099,"3, 17184, Note_on_c, 0, 53, 0
"
1100,"3, 17184, Note_on_c, 0, 58, 0
"
1101,"3, 17184, Note_on_c, 0, 62, 0
"
1102,"3, 17184, Note_on_c, 0, 67, 0
"
1103,"3, 17184, Note_on_c, 0, 53, 91
"
1104,"3, 17184, Note_on_c, 0, 59, 91
"
1105,"3, 17184, Note_on_c, 0, 63, 91
"
1106,"3, 17184, Note_on_c, 0, 69, 110
"
1107,"3, 17280, Note_on_c, 0, 53, 0
"
1108,"3, 17280, Note_on_c, 0, 59, 0
"
1109,"3, 17280, Note_on_c, 0, 63, 0
"
1110,"3, 17280, Note_on_c, 0, 69, 0
"
1111,"3, 17280, Note_on_c, 0, 52, 91
"
1112,"3, 17280, Note_on_c, 0, 58, 91
"
1113,"3, 17280, Note_on_c, 0, 62, 91
"
1114,"3, 17280, Note_on_c, 0, 69, 110
"
1115,"3, 17376, Note_on_c, 0, 70, 91
"
1116,"3, 17472, Note_on_c, 0, 52, 0
"
1117,"3, 17472, Note_on_c, 0, 58, 0
"
1118,"3, 17472, Note_on_c, 0, 62, 0
"
1119,"3, 17472, Note_on_c, 0, 70, 0
"
1120,"3, 17472, Note_on_c, 0, 58, 91
"
1121,"3, 17472, Note_on_c, 0, 61, 91
"
1122,"3, 17472, Note_on_c, 0, 64, 91
"
1123,"3, 17472, Note_on_c, 0, 69, 91
"
1124,"3, 17568, Note_on_c, 0, 69, 0
"
1125,"3, 17568, Note_on_c, 0, 58, 0
"
1126,"3, 17568, Note_on_c, 0, 61, 0
"
1127,"3, 17568, Note_on_c, 0, 64, 0
"
1128,"3, 17568, Note_on_c, 0, 69, 0
"
1129,"3, 17568, Note_on_c, 0, 57, 91
"
1130,"3, 17568, Note_on_c, 0, 64, 91
"
1131,"3, 17568, Note_on_c, 0, 67, 91
"
1132,"3, 17568, Note_on_c, 0, 76, 110
"
1133,"3, 17616, Note_on_c, 0, 76, 0
"
1134,"3, 17616, Note_on_c, 0, 72, 110
"
1135,"3, 17664, Note_on_c, 0, 72, 0
"
1136,"3, 17664, Note_on_c, 0, 72, 110
"
1137,"3, 17760, Note_on_c, 0, 64, 0
"
1138,"3, 17760, Note_on_c, 0, 67, 0
"
1139,"3, 17760, Note_on_c, 0, 60, 91
"
1140,"3, 17760, Note_on_c, 0, 64, 91
"
1141,"3, 17760, Note_on_c, 0, 67, 91
"
1142,"3, 17808, Note_on_c, 0, 72, 0
"
1143,"3, 17808, Note_on_c, 0, 69, 110
"
1144,"3, 17856, Note_on_c, 0, 57, 0
"
1145,"3, 17856, Note_on_c, 0, 60, 0
"
1146,"3, 17856, Note_on_c, 0, 64, 0
"
1147,"3, 17856, Note_on_c, 0, 67, 0
"
1148,"3, 17856, Note_on_c, 0, 69, 0
"
1149,"3, 17856, Note_on_c, 0, 55, 91
"
1150,"3, 17856, Note_on_c, 0, 61, 91
"
1151,"3, 17856, Note_on_c, 0, 65, 91
"
1152,"3, 17856, Note_on_c, 0, 69, 110
"
1153,"3, 17888, Note_on_c, 0, 72, 91
"
1154,"3, 17920, Note_on_c, 0, 72, 0
"
1155,"3, 17920, Note_on_c, 0, 77, 91
"
1156,"3, 17952, Note_on_c, 0, 77, 0
"
1157,"3, 17952, Note_on_c, 0, 81, 91
"
1158,"3, 18080, Note_on_c, 0, 81, 0
"
1159,"3, 18080, Note_on_c, 0, 79, 91
"
1160,"3, 18144, Note_on_c, 0, 55, 0
"
1161,"3, 18144, Note_on_c, 0, 61, 0
"
1162,"3, 18144, Note_on_c, 0, 65, 0
"
1163,"3, 18144, Note_on_c, 0, 69, 0
"
1164,"3, 18144, Note_on_c, 0, 79, 0
"
1165,"3, 18144, Note_on_c, 0, 57, 91
"
1166,"3, 18144, Note_on_c, 0, 64, 91
"
1167,"3, 18144, Note_on_c, 0, 67, 91
"
1168,"3, 18144, Note_on_c, 0, 76, 110
"
1169,"3, 18192, Note_on_c, 0, 76, 0
"
1170,"3, 18192, Note_on_c, 0, 72, 110
"
1171,"3, 18240, Note_on_c, 0, 72, 0
"
1172,"3, 18240, Note_on_c, 0, 72, 110
"
1173,"3, 18336, Note_on_c, 0, 64, 0
"
1174,"3, 18336, Note_on_c, 0, 67, 0
"
1175,"3, 18336, Note_on_c, 0, 60, 91
"
1176,"3, 18336, Note_on_c, 0, 64, 91
"
1177,"3, 18336, Note_on_c, 0, 67, 91
"
1178,"3, 18384, Note_on_c, 0, 72, 0
"
1179,"3, 18384, Note_on_c, 0, 69, 110
"
1180,"3, 18432, Note_on_c, 0, 57, 0
"
1181,"3, 18432, Note_on_c, 0, 60, 0
"
1182,"3, 18432, Note_on_c, 0, 64, 0
"
1183,"3, 18432, Note_on_c, 0, 67, 0
"
1184,"3, 18432, Note_on_c, 0, 69, 0
"
1185,"3, 18432, Note_on_c, 0, 55, 91
"
1186,"3, 18432, Note_on_c, 0, 61, 91
"
1187,"3, 18432, Note_on_c, 0, 65, 91
"
1188,"3, 18432, Note_on_c, 0, 69, 110
"
1189,"3, 18464, Note_on_c, 0, 72, 91
"
1190,"3, 18496, Note_on_c, 0, 72, 0
"
1191,"3, 18496, Note_on_c, 0, 77, 91
"
1192,"3, 18528, Note_on_c, 0, 77, 0
"
1193,"3, 18528, Note_on_c, 0, 81, 91
"
1194,"3, 18592, Note_on_c, 0, 55, 0
"
1195,"3, 18592, Note_on_c, 0, 61, 0
"
1196,"3, 18592, Note_on_c, 0, 65, 0
"
1197,"3, 18592, Note_on_c, 0, 81, 0
"
1198,"3, 18592, Note_on_c, 0, 61, 91
"
1199,"3, 18592, Note_on_c, 0, 69, 91
"
1200,"3, 18592, Note_on_c, 0, 72, 91
"
1201,"3, 18592, Note_on_c, 0, 77, 91
"
1202,"3, 18656, Note_on_c, 0, 69, 0
"
1203,"3, 18656, Note_on_c, 0, 61, 0
"
1204,"3, 18656, Note_on_c, 0, 72, 0
"
1205,"3, 18656, Note_on_c, 0, 77, 0
"
1206,"3, 18656, Note_on_c, 0, 61, 91
"
1207,"3, 18656, Note_on_c, 0, 65, 91
"
1208,"3, 18656, Note_on_c, 0, 69, 91
"
1209,"3, 18656, Note_on_c, 0, 72, 91
"
1210,"3, 18720, Note_on_c, 0, 69, 0
"
1211,"3, 18720, Note_on_c, 0, 61, 0
"
1212,"3, 18720, Note_on_c, 0, 65, 0
"
1213,"3, 18720, Note_on_c, 0, 69, 0
"
1214,"3, 18720, Note_on_c, 0, 72, 0
"
1215,"3, 18720, Note_on_c, 0, 57, 91
"
1216,"3, 18720, Note_on_c, 0, 62, 91
"
1217,"3, 18720, Note_on_c, 0, 69, 110
"
1218,"3, 18768, Note_on_c, 0, 69, 0
"
1219,"3, 18768, Note_on_c, 0, 65, 110
"
1220,"3, 18816, Note_on_c, 0, 65, 0
"
1221,"3, 18816, Note_on_c, 0, 65, 110
"
1222,"3, 18912, Note_on_c, 0, 57, 0
"
1223,"3, 18912, Note_on_c, 0, 62, 0
"
1224,"3, 18912, Note_on_c, 0, 56, 91
"
1225,"3, 18912, Note_on_c, 0, 61, 91
"
1226,"3, 18960, Note_on_c, 0, 65, 0
"
1227,"3, 18960, Note_on_c, 0, 64, 110
"
1228,"3, 19008, Note_on_c, 0, 56, 0
"
1229,"3, 19008, Note_on_c, 0, 61, 0
"
1230,"3, 19008, Note_on_c, 0, 64, 0
"
1231,"3, 19008, Note_on_c, 0, 55, 91
"
1232,"3, 19008, Note_on_c, 0, 60, 91
"
1233,"3, 19008, Note_on_c, 0, 67, 110
"
1234,"3, 19056, Note_on_c, 0, 67, 0
"
1235,"3, 19056, Note_on_c, 0, 64, 110
"
1236,"3, 19104, Note_on_c, 0, 64, 0
"
1237,"3, 19104, Note_on_c, 0, 64, 110
"
1238,"3, 19200, Note_on_c, 0, 55, 0
"
1239,"3, 19200, Note_on_c, 0, 60, 0
"
1240,"3, 19200, Note_on_c, 0, 54, 91
"
1241,"3, 19200, Note_on_c, 0, 59, 91
"
1242,"3, 19248, Note_on_c, 0, 64, 0
"
1243,"3, 19248, Note_on_c, 0, 63, 110
"
1244,"3, 19296, Note_on_c, 0, 54, 0
"
1245,"3, 19296, Note_on_c, 0, 59, 0
"
1246,"3, 19296, Note_on_c, 0, 63, 0
"
1247,"3, 19296, Note_on_c, 0, 53, 91
"
1248,"3, 19296, Note_on_c, 0, 58, 91
"
1249,"3, 19296, Note_on_c, 0, 62, 110
"
1250,"3, 19344, Note_on_c, 0, 62, 0
"
1251,"3, 19344, Note_on_c, 0, 65, 110
"
1252,"3, 19392, Note_on_c, 0, 65, 0
"
1253,"3, 19392, Note_on_c, 0, 62, 110
"
1254,"3, 19488, Note_on_c, 0, 53, 0
"
1255,"3, 19488, Note_on_c, 0, 58, 0
"
1256,"3, 19488, Note_on_c, 0, 62, 0
"
1257,"3, 19488, Note_on_c, 0, 50, 91
"
1258,"3, 19488, Note_on_c, 0, 58, 91
"
1259,"3, 19488, Note_on_c, 0, 62, 91
"
1260,"3, 19488, Note_on_c, 0, 65, 110
"
1261,"3, 19584, Note_on_c, 0, 50, 0
"
1262,"3, 19584, Note_on_c, 0, 58, 0
"
1263,"3, 19584, Note_on_c, 0, 62, 0
"
1264,"3, 19584, Note_on_c, 0, 65, 0
"
1265,"3, 19584, Note_on_c, 0, 67, 110
"
1266,"3, 19584, Note_on_c, 0, 64, 91
"
1267,"3, 19584, Note_on_c, 0, 60, 91
"
1268,"3, 19584, Note_on_c, 0, 57, 91
"
1269,"3, 19584, Note_on_c, 0, 52, 91
"
1270,"3, 21024, Note_on_c, 0, 67, 0
"
1271,"3, 21024, Note_on_c, 0, 64, 0
"
1272,"3, 21024, Note_on_c, 0, 60, 0
"
1273,"3, 21024, Note_on_c, 0, 57, 0
"
1274,"3, 21024, Note_on_c, 0, 52, 0
"
1275,"3, 21024, End_track
"
1276,"4, 0, Start_track
"
1277,"4, 0, Title_t, ""Fretless Bass""
"
1278,"4, 0, MIDI_port, 0
"
1279,"4, 94, Control_c, 1, 0, 0
"
1280,"4, 95, Control_c, 1, 32, 0
"
1281,"4, 96, Program_c, 1, 35
"
1282,"4, 96, Control_c, 1, 7, 90
"
1283,"4, 96, Control_c, 1, 91, 50
"
1284,"4, 96, Control_c, 1, 93, 100
"
1285,"4, 96, Control_c, 1, 10, 74
"
1286,"4, 288, Note_on_c, 1, 41, 96
"
1287,"4, 506, Note_on_c, 1, 41, 0
"
1288,"4, 512, Note_on_c, 1, 47, 96
"
1289,"4, 542, Note_on_c, 1, 47, 0
"
1290,"4, 544, Note_on_c, 1, 48, 96
"
1291,"4, 574, Note_on_c, 1, 48, 0
"
1292,"4, 576, Note_on_c, 1, 36, 96
"
1293,"4, 856, Note_on_c, 1, 36, 0
"
1294,"4, 864, Note_on_c, 1, 41, 96
"
1295,"4, 1082, Note_on_c, 1, 41, 0
"
1296,"4, 1088, Note_on_c, 1, 47, 96
"
1297,"4, 1118, Note_on_c, 1, 47, 0
"
1298,"4, 1120, Note_on_c, 1, 48, 96
"
1299,"4, 1150, Note_on_c, 1, 48, 0
"
1300,"4, 1152, Note_on_c, 1, 36, 96
"
1301,"4, 1432, Note_on_c, 1, 36, 0
"
1302,"4, 1440, Note_on_c, 1, 41, 96
"
1303,"4, 1720, Note_on_c, 1, 41, 0
"
1304,"4, 1728, Note_on_c, 1, 39, 96
"
1305,"4, 2008, Note_on_c, 1, 39, 0
"
1306,"4, 2016, Note_on_c, 1, 41, 96
"
1307,"4, 2296, Note_on_c, 1, 41, 0
"
1308,"4, 2304, Note_on_c, 1, 39, 96
"
1309,"4, 2584, Note_on_c, 1, 39, 0
"
1310,"4, 2592, Note_on_c, 1, 47, 96
"
1311,"4, 2778, Note_on_c, 1, 47, 0
"
1312,"4, 2784, Note_on_c, 1, 46, 96
"
1313,"4, 2876, Note_on_c, 1, 46, 0
"
1314,"4, 2880, Note_on_c, 1, 45, 96
"
1315,"4, 3066, Note_on_c, 1, 45, 0
"
1316,"4, 3072, Note_on_c, 1, 44, 96
"
1317,"4, 3164, Note_on_c, 1, 44, 0
"
1318,"4, 3168, Note_on_c, 1, 43, 96
"
1319,"4, 3354, Note_on_c, 1, 43, 0
"
1320,"4, 3360, Note_on_c, 1, 36, 96
"
1321,"4, 3452, Note_on_c, 1, 36, 0
"
1322,"4, 3456, Note_on_c, 1, 41, 96
"
1323,"4, 3736, Note_on_c, 1, 41, 0
"
1324,"4, 3744, Note_on_c, 1, 41, 96
"
1325,"4, 4024, Note_on_c, 1, 41, 0
"
1326,"4, 4032, Note_on_c, 1, 39, 96
"
1327,"4, 4312, Note_on_c, 1, 39, 0
"
1328,"4, 4320, Note_on_c, 1, 41, 96
"
1329,"4, 4600, Note_on_c, 1, 41, 0
"
1330,"4, 4608, Note_on_c, 1, 39, 96
"
1331,"4, 4888, Note_on_c, 1, 39, 0
"
1332,"4, 4896, Note_on_c, 1, 47, 96
"
1333,"4, 5082, Note_on_c, 1, 47, 0
"
1334,"4, 5088, Note_on_c, 1, 46, 96
"
1335,"4, 5180, Note_on_c, 1, 46, 0
"
1336,"4, 5184, Note_on_c, 1, 45, 96
"
1337,"4, 5370, Note_on_c, 1, 45, 0
"
1338,"4, 5376, Note_on_c, 1, 44, 96
"
1339,"4, 5468, Note_on_c, 1, 44, 0
"
1340,"4, 5472, Note_on_c, 1, 43, 96
"
1341,"4, 5658, Note_on_c, 1, 43, 0
"
1342,"4, 5664, Note_on_c, 1, 36, 96
"
1343,"4, 5756, Note_on_c, 1, 36, 0
"
1344,"4, 5760, Note_on_c, 1, 41, 96
"
1345,"4, 6040, Note_on_c, 1, 41, 0
"
1346,"4, 6048, Note_on_c, 1, 37, 96
"
1347,"4, 6328, Note_on_c, 1, 37, 0
"
1348,"4, 6336, Note_on_c, 1, 42, 96
"
1349,"4, 6616, Note_on_c, 1, 42, 0
"
1350,"4, 6624, Note_on_c, 1, 37, 96
"
1351,"4, 6904, Note_on_c, 1, 37, 0
"
1352,"4, 6912, Note_on_c, 1, 42, 96
"
1353,"4, 7192, Note_on_c, 1, 42, 0
"
1354,"4, 7200, Note_on_c, 1, 45, 96
"
1355,"4, 7386, Note_on_c, 1, 45, 0
"
1356,"4, 7392, Note_on_c, 1, 39, 96
"
1357,"4, 7484, Note_on_c, 1, 39, 0
"
1358,"4, 7488, Note_on_c, 1, 38, 96
"
1359,"4, 7674, Note_on_c, 1, 38, 0
"
1360,"4, 7680, Note_on_c, 1, 50, 96
"
1361,"4, 7772, Note_on_c, 1, 50, 0
"
1362,"4, 7776, Note_on_c, 1, 43, 96
"
1363,"4, 7962, Note_on_c, 1, 43, 0
"
1364,"4, 7968, Note_on_c, 1, 37, 96
"
1365,"4, 8060, Note_on_c, 1, 37, 0
"
1366,"4, 8064, Note_on_c, 1, 36, 96
"
1367,"4, 8250, Note_on_c, 1, 36, 0
"
1368,"4, 8256, Note_on_c, 1, 48, 96
"
1369,"4, 8348, Note_on_c, 1, 48, 0
"
1370,"4, 8352, Note_on_c, 1, 41, 96
"
1371,"4, 8632, Note_on_c, 1, 41, 0
"
1372,"4, 8640, Note_on_c, 1, 39, 96
"
1373,"4, 8920, Note_on_c, 1, 39, 0
"
1374,"4, 8928, Note_on_c, 1, 41, 96
"
1375,"4, 9208, Note_on_c, 1, 41, 0
"
1376,"4, 9216, Note_on_c, 1, 39, 96
"
1377,"4, 9371, Note_on_c, 1, 39, 0
"
1378,"4, 9376, Note_on_c, 1, 55, 96
"
1379,"4, 9437, Note_on_c, 1, 55, 0
"
1380,"4, 9440, Note_on_c, 1, 55, 96
"
1381,"4, 9501, Note_on_c, 1, 55, 0
"
1382,"4, 9504, Note_on_c, 1, 47, 96
"
1383,"4, 9690, Note_on_c, 1, 47, 0
"
1384,"4, 9696, Note_on_c, 1, 46, 96
"
1385,"4, 9788, Note_on_c, 1, 46, 0
"
1386,"4, 9792, Note_on_c, 1, 45, 96
"
1387,"4, 9978, Note_on_c, 1, 45, 0
"
1388,"4, 9984, Note_on_c, 1, 44, 96
"
1389,"4, 10076, Note_on_c, 1, 44, 0
"
1390,"4, 10080, Note_on_c, 1, 43, 96
"
1391,"4, 10266, Note_on_c, 1, 43, 0
"
1392,"4, 10272, Note_on_c, 1, 36, 96
"
1393,"4, 10364, Note_on_c, 1, 36, 0
"
1394,"4, 10368, Note_on_c, 1, 41, 96
"
1395,"4, 10617, Note_on_c, 1, 41, 0
"
1396,"4, 10624, Note_on_c, 1, 48, 96
"
1397,"4, 10654, Note_on_c, 1, 48, 0
"
1398,"4, 10656, Note_on_c, 1, 53, 96
"
1399,"4, 10811, Note_on_c, 1, 53, 0
"
1400,"4, 10816, Note_on_c, 1, 53, 96
"
1401,"4, 10846, Note_on_c, 1, 53, 0
"
1402,"4, 10848, Note_on_c, 1, 48, 96
"
1403,"4, 10940, Note_on_c, 1, 48, 0
"
1404,"4, 10944, Note_on_c, 1, 51, 96
"
1405,"4, 11083, Note_on_c, 1, 51, 0
"
1406,"4, 11088, Note_on_c, 1, 51, 96
"
1407,"4, 11133, Note_on_c, 1, 51, 0
"
1408,"4, 11136, Note_on_c, 1, 46, 96
"
1409,"4, 11228, Note_on_c, 1, 46, 0
"
1410,"4, 11232, Note_on_c, 1, 53, 96
"
1411,"4, 11387, Note_on_c, 1, 53, 0
"
1412,"4, 11392, Note_on_c, 1, 53, 96
"
1413,"4, 11422, Note_on_c, 1, 53, 0
"
1414,"4, 11424, Note_on_c, 1, 48, 96
"
1415,"4, 11516, Note_on_c, 1, 48, 0
"
1416,"4, 11520, Note_on_c, 1, 51, 96
"
1417,"4, 11659, Note_on_c, 1, 51, 0
"
1418,"4, 11664, Note_on_c, 1, 51, 96
"
1419,"4, 11709, Note_on_c, 1, 51, 0
"
1420,"4, 11712, Note_on_c, 1, 41, 96
"
1421,"4, 11804, Note_on_c, 1, 41, 0
"
1422,"4, 11808, Note_on_c, 1, 47, 96
"
1423,"4, 11994, Note_on_c, 1, 47, 0
"
1424,"4, 12000, Note_on_c, 1, 46, 96
"
1425,"4, 12092, Note_on_c, 1, 46, 0
"
1426,"4, 12096, Note_on_c, 1, 45, 96
"
1427,"4, 12282, Note_on_c, 1, 45, 0
"
1428,"4, 12288, Note_on_c, 1, 44, 96
"
1429,"4, 12380, Note_on_c, 1, 44, 0
"
1430,"4, 12384, Note_on_c, 1, 43, 96
"
1431,"4, 12570, Note_on_c, 1, 43, 0
"
1432,"4, 12576, Note_on_c, 1, 36, 96
"
1433,"4, 12668, Note_on_c, 1, 36, 0
"
1434,"4, 12672, Note_on_c, 1, 41, 96
"
1435,"4, 12858, Note_on_c, 1, 41, 0
"
1436,"4, 12864, Note_on_c, 1, 55, 96
"
1437,"4, 12925, Note_on_c, 1, 55, 0
"
1438,"4, 12928, Note_on_c, 1, 48, 96
"
1439,"4, 12958, Note_on_c, 1, 48, 0
"
1440,"4, 12960, Note_on_c, 1, 53, 96
"
1441,"4, 13115, Note_on_c, 1, 53, 0
"
1442,"4, 13120, Note_on_c, 1, 53, 96
"
1443,"4, 13150, Note_on_c, 1, 53, 0
"
1444,"4, 13152, Note_on_c, 1, 48, 96
"
1445,"4, 13182, Note_on_c, 1, 48, 0
"
1446,"4, 13184, Note_on_c, 1, 53, 96
"
1447,"4, 13214, Note_on_c, 1, 53, 0
"
1448,"4, 13216, Note_on_c, 1, 48, 96
"
1449,"4, 13246, Note_on_c, 1, 48, 0
"
1450,"4, 13248, Note_on_c, 1, 51, 96
"
1451,"4, 13434, Note_on_c, 1, 51, 0
"
1452,"4, 13440, Note_on_c, 1, 48, 96
"
1453,"4, 13532, Note_on_c, 1, 48, 0
"
1454,"4, 13536, Note_on_c, 1, 41, 96
"
1455,"4, 13722, Note_on_c, 1, 41, 0
"
1456,"4, 13728, Note_on_c, 1, 48, 96
"
1457,"4, 13758, Note_on_c, 1, 48, 0
"
1458,"4, 13760, Note_on_c, 1, 53, 96
"
1459,"4, 13790, Note_on_c, 1, 53, 0
"
1460,"4, 13792, Note_on_c, 1, 48, 96
"
1461,"4, 13822, Note_on_c, 1, 48, 0
"
1462,"4, 13824, Note_on_c, 1, 51, 96
"
1463,"4, 14010, Note_on_c, 1, 51, 0
"
1464,"4, 14016, Note_on_c, 1, 48, 96
"
1465,"4, 14108, Note_on_c, 1, 48, 0
"
1466,"4, 14112, Note_on_c, 1, 47, 96
"
1467,"4, 14298, Note_on_c, 1, 47, 0
"
1468,"4, 14304, Note_on_c, 1, 46, 96
"
1469,"4, 14396, Note_on_c, 1, 46, 0
"
1470,"4, 14400, Note_on_c, 1, 45, 96
"
1471,"4, 14586, Note_on_c, 1, 45, 0
"
1472,"4, 14592, Note_on_c, 1, 44, 96
"
1473,"4, 14684, Note_on_c, 1, 44, 0
"
1474,"4, 14688, Note_on_c, 1, 43, 96
"
1475,"4, 14874, Note_on_c, 1, 43, 0
"
1476,"4, 14880, Note_on_c, 1, 36, 96
"
1477,"4, 14972, Note_on_c, 1, 36, 0
"
1478,"4, 14976, Note_on_c, 1, 41, 96
"
1479,"4, 15256, Note_on_c, 1, 41, 0
"
1480,"4, 15264, Note_on_c, 1, 37, 96
"
1481,"4, 15544, Note_on_c, 1, 37, 0
"
1482,"4, 15552, Note_on_c, 1, 42, 96
"
1483,"4, 15832, Note_on_c, 1, 42, 0
"
1484,"4, 15840, Note_on_c, 1, 37, 96
"
1485,"4, 16120, Note_on_c, 1, 37, 0
"
1486,"4, 16128, Note_on_c, 1, 42, 96
"
1487,"4, 16408, Note_on_c, 1, 42, 0
"
1488,"4, 16416, Note_on_c, 1, 45, 96
"
1489,"4, 16602, Note_on_c, 1, 45, 0
"
1490,"4, 16608, Note_on_c, 1, 39, 96
"
1491,"4, 16700, Note_on_c, 1, 39, 0
"
1492,"4, 16704, Note_on_c, 1, 38, 96
"
1493,"4, 16890, Note_on_c, 1, 38, 0
"
1494,"4, 16896, Note_on_c, 1, 50, 96
"
1495,"4, 16988, Note_on_c, 1, 50, 0
"
1496,"4, 16992, Note_on_c, 1, 43, 96
"
1497,"4, 17178, Note_on_c, 1, 43, 0
"
1498,"4, 17184, Note_on_c, 1, 37, 96
"
1499,"4, 17276, Note_on_c, 1, 37, 0
"
1500,"4, 17280, Note_on_c, 1, 36, 96
"
1501,"4, 17466, Note_on_c, 1, 36, 0
"
1502,"4, 17472, Note_on_c, 1, 48, 96
"
1503,"4, 17564, Note_on_c, 1, 48, 0
"
1504,"4, 17568, Note_on_c, 1, 41, 96
"
1505,"4, 17848, Note_on_c, 1, 41, 0
"
1506,"4, 17856, Note_on_c, 1, 39, 96
"
1507,"4, 18136, Note_on_c, 1, 39, 0
"
1508,"4, 18144, Note_on_c, 1, 41, 96
"
1509,"4, 18424, Note_on_c, 1, 41, 0
"
1510,"4, 18432, Note_on_c, 1, 39, 96
"
1511,"4, 18587, Note_on_c, 1, 39, 0
"
1512,"4, 18592, Note_on_c, 1, 55, 96
"
1513,"4, 18653, Note_on_c, 1, 55, 0
"
1514,"4, 18656, Note_on_c, 1, 55, 96
"
1515,"4, 18717, Note_on_c, 1, 55, 0
"
1516,"4, 18720, Note_on_c, 1, 47, 96
"
1517,"4, 18906, Note_on_c, 1, 47, 0
"
1518,"4, 18912, Note_on_c, 1, 46, 96
"
1519,"4, 19004, Note_on_c, 1, 46, 0
"
1520,"4, 19008, Note_on_c, 1, 45, 96
"
1521,"4, 19194, Note_on_c, 1, 45, 0
"
1522,"4, 19200, Note_on_c, 1, 44, 96
"
1523,"4, 19292, Note_on_c, 1, 44, 0
"
1524,"4, 19296, Note_on_c, 1, 43, 96
"
1525,"4, 19482, Note_on_c, 1, 43, 0
"
1526,"4, 19488, Note_on_c, 1, 36, 96
"
1527,"4, 19580, Note_on_c, 1, 36, 0
"
1528,"4, 19584, Note_on_c, 1, 41, 96
"
1529,"4, 20992, Note_on_c, 1, 41, 0
"
1530,"4, 20992, End_track
"
1531,"5, 0, Start_track
"
1532,"5, 0, Title_t, ""Brush Drum Set""
"
1533,"5, 0, MIDI_port, 0
"
1534,"5, 96, Control_c, 9, 32, 0
"
1535,"5, 96, Control_c, 9, 0, 0
"
1536,"5, 96, Program_c, 9, 40
"
1537,"5, 96, Control_c, 9, 7, 90
"
1538,"5, 96, Control_c, 9, 91, 100
"
1539,"5, 96, Control_c, 9, 93, 0
"
1540,"5, 96, Control_c, 9, 10, 64
"
