,0
16819,"11, 53880, Note_on_c, 9, 37, 70
"
16820,"11, 53905, Note_on_c, 9, 44, 0
"
16821,"11, 53905, Note_on_c, 9, 37, 0
"
16822,"11, 53960, Note_on_c, 9, 35, 40
"
16823,"11, 53960, Note_on_c, 9, 44, 40
"
16824,"11, 53985, Note_on_c, 9, 35, 0
"
16825,"11, 53985, Note_on_c, 9, 44, 0
"
16826,"11, 54000, Note_on_c, 9, 35, 60
"
16827,"11, 54000, Note_on_c, 9, 44, 70
"
16828,"11, 54025, Note_on_c, 9, 35, 0
"
16829,"11, 54025, Note_on_c, 9, 44, 0
"
16830,"11, 54080, Note_on_c, 9, 44, 30
"
16831,"11, 54105, Note_on_c, 9, 44, 0
"
16832,"11, 54120, Note_on_c, 9, 44, 80
"
16833,"11, 54120, Note_on_c, 9, 37, 70
"
16834,"11, 54145, Note_on_c, 9, 44, 0
"
16835,"11, 54145, Note_on_c, 9, 37, 0
"
16836,"11, 54200, Note_on_c, 9, 35, 40
"
16837,"11, 54200, Note_on_c, 9, 44, 40
"
16838,"11, 54225, Note_on_c, 9, 35, 0
"
16839,"11, 54225, Note_on_c, 9, 44, 0
"
16840,"11, 54240, Note_on_c, 9, 35, 60
"
16841,"11, 54240, Note_on_c, 9, 44, 60
"
16842,"11, 54265, Note_on_c, 9, 35, 0
"
16843,"11, 54265, Note_on_c, 9, 44, 0
"
16844,"11, 54360, Note_on_c, 9, 44, 80
"
16845,"11, 54360, Note_on_c, 9, 37, 70
"
16846,"11, 54385, Note_on_c, 9, 44, 0
"
16847,"11, 54385, Note_on_c, 9, 37, 0
"
16848,"11, 54440, Note_on_c, 9, 35, 40
"
16849,"11, 54440, Note_on_c, 9, 44, 40
"
16850,"11, 54465, Note_on_c, 9, 35, 0
"
16851,"11, 54465, Note_on_c, 9, 44, 0
"
16852,"11, 54480, Note_on_c, 9, 35, 60
"
16853,"11, 54480, Note_on_c, 9, 44, 70
"
16854,"11, 54505, Note_on_c, 9, 35, 0
"
16855,"11, 54505, Note_on_c, 9, 44, 0
"
16856,"11, 54600, Note_on_c, 9, 44, 80
"
16857,"11, 54600, Note_on_c, 9, 37, 70
"
16858,"11, 54625, Note_on_c, 9, 44, 0
"
16859,"11, 54625, Note_on_c, 9, 37, 0
"
16860,"11, 54680, Note_on_c, 9, 35, 40
"
16861,"11, 54680, Note_on_c, 9, 44, 40
"
16862,"11, 54705, Note_on_c, 9, 35, 0
"
16863,"11, 54705, Note_on_c, 9, 44, 0
"
16864,"11, 54720, Note_on_c, 9, 35, 60
"
16865,"11, 54720, Note_on_c, 9, 44, 60
"
16866,"11, 54745, Note_on_c, 9, 35, 0
"
16867,"11, 54745, Note_on_c, 9, 44, 0
"
16868,"11, 54840, Note_on_c, 9, 44, 80
"
16869,"11, 54840, Note_on_c, 9, 37, 70
"
16870,"11, 54865, Note_on_c, 9, 44, 0
"
16871,"11, 54865, Note_on_c, 9, 37, 0
"
16872,"11, 54920, Note_on_c, 9, 35, 40
"
16873,"11, 54920, Note_on_c, 9, 44, 40
"
16874,"11, 54945, Note_on_c, 9, 35, 0
"
16875,"11, 54945, Note_on_c, 9, 44, 0
"
16876,"11, 54960, Note_on_c, 9, 35, 60
"
16877,"11, 54960, Note_on_c, 9, 44, 70
"
16878,"11, 54985, Note_on_c, 9, 35, 0
"
16879,"11, 54985, Note_on_c, 9, 44, 0
"
16880,"11, 55080, Note_on_c, 9, 44, 80
"
16881,"11, 55080, Note_on_c, 9, 37, 70
"
16882,"11, 55105, Note_on_c, 9, 44, 0
"
16883,"11, 55105, Note_on_c, 9, 37, 0
"
16884,"11, 55160, Note_on_c, 9, 35, 40
"
16885,"11, 55160, Note_on_c, 9, 44, 40
"
16886,"11, 55185, Note_on_c, 9, 35, 0
"
16887,"11, 55185, Note_on_c, 9, 44, 0
"
16888,"11, 55200, Note_on_c, 9, 35, 60
"
16889,"11, 55200, Note_on_c, 9, 44, 60
"
16890,"11, 55225, Note_on_c, 9, 35, 0
"
16891,"11, 55225, Note_on_c, 9, 44, 0
"
16892,"11, 55320, Note_on_c, 9, 44, 80
"
16893,"11, 55320, Note_on_c, 9, 37, 70
"
16894,"11, 55345, Note_on_c, 9, 44, 0
"
16895,"11, 55345, Note_on_c, 9, 37, 0
"
16896,"11, 55400, Note_on_c, 9, 35, 40
"
16897,"11, 55400, Note_on_c, 9, 44, 40
"
16898,"11, 55425, Note_on_c, 9, 35, 0
"
16899,"11, 55425, Note_on_c, 9, 44, 0
"
16900,"11, 55440, Note_on_c, 9, 35, 60
"
16901,"11, 55440, Note_on_c, 9, 44, 70
"
16902,"11, 55465, Note_on_c, 9, 35, 0
"
16903,"11, 55465, Note_on_c, 9, 44, 0
"
16904,"11, 55520, Note_on_c, 9, 35, 50
"
16905,"11, 55545, Note_on_c, 9, 35, 0
"
16906,"11, 55560, Note_on_c, 9, 44, 80
"
16907,"11, 55560, Note_on_c, 9, 37, 70
"
16908,"11, 55585, Note_on_c, 9, 44, 0
"
16909,"11, 55585, Note_on_c, 9, 37, 0
"
16910,"11, 55640, Note_on_c, 9, 35, 40
"
16911,"11, 55640, Note_on_c, 9, 44, 40
"
16912,"11, 55665, Note_on_c, 9, 35, 0
"
16913,"11, 55665, Note_on_c, 9, 44, 0
"
16914,"11, 55680, Note_on_c, 9, 35, 60
"
16915,"11, 55680, Note_on_c, 9, 44, 60
"
16916,"11, 55705, Note_on_c, 9, 35, 0
"
16917,"11, 55705, Note_on_c, 9, 44, 0
"
16918,"11, 55800, Note_on_c, 9, 44, 80
"
16919,"11, 55800, Note_on_c, 9, 37, 70
"
16920,"11, 55825, Note_on_c, 9, 44, 0
"
16921,"11, 55825, Note_on_c, 9, 37, 0
"
16922,"11, 55880, Note_on_c, 9, 35, 40
"
16923,"11, 55880, Note_on_c, 9, 44, 40
"
16924,"11, 55905, Note_on_c, 9, 35, 0
"
16925,"11, 55905, Note_on_c, 9, 44, 0
"
16926,"11, 55920, Note_on_c, 9, 35, 60
"
16927,"11, 55920, Note_on_c, 9, 44, 70
"
16928,"11, 55945, Note_on_c, 9, 35, 0
"
16929,"11, 55945, Note_on_c, 9, 44, 0
"
16930,"11, 56040, Note_on_c, 9, 44, 80
"
16931,"11, 56040, Note_on_c, 9, 37, 70
"
16932,"11, 56065, Note_on_c, 9, 44, 0
"
16933,"11, 56065, Note_on_c, 9, 37, 0
"
16934,"11, 56120, Note_on_c, 9, 35, 40
"
16935,"11, 56120, Note_on_c, 9, 44, 40
"
16936,"11, 56145, Note_on_c, 9, 35, 0
"
16937,"11, 56145, Note_on_c, 9, 44, 0
"
16938,"11, 56160, Note_on_c, 9, 35, 60
"
16939,"11, 56160, Note_on_c, 9, 44, 60
"
16940,"11, 56185, Note_on_c, 9, 35, 0
"
16941,"11, 56185, Note_on_c, 9, 44, 0
"
16942,"11, 56280, Note_on_c, 9, 44, 80
"
16943,"11, 56280, Note_on_c, 9, 37, 70
"
16944,"11, 56305, Note_on_c, 9, 44, 0
"
16945,"11, 56305, Note_on_c, 9, 37, 0
"
16946,"11, 56360, Note_on_c, 9, 35, 40
"
16947,"11, 56360, Note_on_c, 9, 46, 40
"
16948,"11, 56385, Note_on_c, 9, 35, 0
"
16949,"11, 56385, Note_on_c, 9, 46, 0
"
16950,"11, 56400, Note_on_c, 9, 35, 60
"
16951,"11, 56400, Note_on_c, 9, 44, 70
"
16952,"11, 56425, Note_on_c, 9, 35, 0
"
16953,"11, 56425, Note_on_c, 9, 44, 0
"
16954,"11, 56480, Note_on_c, 9, 44, 36
"
16955,"11, 56505, Note_on_c, 9, 44, 0
"
16956,"11, 56520, Note_on_c, 9, 38, 60
"
16957,"11, 56520, Note_on_c, 9, 44, 80
"
16958,"11, 56520, Note_on_c, 9, 37, 70
"
16959,"11, 56545, Note_on_c, 9, 38, 0
"
16960,"11, 56545, Note_on_c, 9, 44, 0
"
16961,"11, 56545, Note_on_c, 9, 37, 0
"
16962,"11, 56600, Note_on_c, 9, 35, 40
"
16963,"11, 56600, Note_on_c, 9, 46, 40
"
16964,"11, 56625, Note_on_c, 9, 35, 0
"
16965,"11, 56625, Note_on_c, 9, 46, 0
"
16966,"11, 56640, Note_on_c, 9, 35, 67
"
16967,"11, 56640, Note_on_c, 9, 38, 50
"
16968,"11, 56640, Note_on_c, 9, 44, 67
"
16969,"11, 56640, Note_on_c, 9, 49, 57
"
16970,"11, 56665, Note_on_c, 9, 35, 0
"
16971,"11, 56665, Note_on_c, 9, 38, 0
"
16972,"11, 56665, Note_on_c, 9, 44, 0
"
16973,"11, 56665, Note_on_c, 9, 49, 0
"
16974,"11, 56760, Note_on_c, 9, 44, 87
"
16975,"11, 56760, Note_on_c, 9, 37, 77
"
16976,"11, 56785, Note_on_c, 9, 44, 0
"
16977,"11, 56785, Note_on_c, 9, 37, 0
"
16978,"11, 56840, Note_on_c, 9, 35, 47
"
16979,"11, 56840, Note_on_c, 9, 46, 35
"
16980,"11, 56865, Note_on_c, 9, 35, 0
"
16981,"11, 56865, Note_on_c, 9, 46, 0
"
16982,"11, 56880, Note_on_c, 9, 35, 67
"
16983,"11, 56880, Note_on_c, 9, 44, 77
"
16984,"11, 56905, Note_on_c, 9, 35, 0
"
16985,"11, 56905, Note_on_c, 9, 44, 0
"
16986,"11, 57000, Note_on_c, 9, 44, 87
"
16987,"11, 57000, Note_on_c, 9, 37, 77
"
16988,"11, 57025, Note_on_c, 9, 44, 0
"
16989,"11, 57025, Note_on_c, 9, 37, 0
"
16990,"11, 57080, Note_on_c, 9, 35, 47
"
16991,"11, 57080, Note_on_c, 9, 46, 40
"
16992,"11, 57105, Note_on_c, 9, 35, 0
"
16993,"11, 57105, Note_on_c, 9, 46, 0
"
16994,"11, 57120, Note_on_c, 9, 35, 66
"
16995,"11, 57120, Note_on_c, 9, 44, 66
"
16996,"11, 57145, Note_on_c, 9, 35, 0
"
16997,"11, 57145, Note_on_c, 9, 44, 0
"
16998,"11, 57200, Note_on_c, 9, 44, 30
"
16999,"11, 57225, Note_on_c, 9, 44, 0
"
17000,"11, 57240, Note_on_c, 9, 44, 86
"
17001,"11, 57240, Note_on_c, 9, 37, 76
"
17002,"11, 57265, Note_on_c, 9, 44, 0
"
17003,"11, 57265, Note_on_c, 9, 37, 0
"
17004,"11, 57320, Note_on_c, 9, 35, 46
"
17005,"11, 57320, Note_on_c, 9, 44, 40
"
17006,"11, 57345, Note_on_c, 9, 35, 0
"
17007,"11, 57345, Note_on_c, 9, 44, 0
"
17008,"11, 57360, Note_on_c, 9, 35, 66
"
17009,"11, 57360, Note_on_c, 9, 44, 76
"
17010,"11, 57385, Note_on_c, 9, 35, 0
"
17011,"11, 57385, Note_on_c, 9, 44, 0
"
17012,"11, 57440, Note_on_c, 9, 44, 30
"
17013,"11, 57465, Note_on_c, 9, 44, 0
"
17014,"11, 57480, Note_on_c, 9, 44, 86
"
17015,"11, 57480, Note_on_c, 9, 37, 76
"
17016,"11, 57505, Note_on_c, 9, 44, 0
"
17017,"11, 57505, Note_on_c, 9, 37, 0
"
17018,"11, 57560, Note_on_c, 9, 35, 46
"
17019,"11, 57560, Note_on_c, 9, 44, 40
"
17020,"11, 57585, Note_on_c, 9, 35, 0
"
17021,"11, 57585, Note_on_c, 9, 44, 0
"
17022,"11, 57600, Note_on_c, 9, 35, 66
"
17023,"11, 57600, Note_on_c, 9, 44, 66
"
17024,"11, 57625, Note_on_c, 9, 35, 0
"
17025,"11, 57625, Note_on_c, 9, 44, 0
"
17026,"11, 57680, Note_on_c, 9, 44, 30
"
17027,"11, 57705, Note_on_c, 9, 44, 0
"
17028,"11, 57720, Note_on_c, 9, 44, 86
"
17029,"11, 57720, Note_on_c, 9, 37, 76
"
17030,"11, 57745, Note_on_c, 9, 44, 0
"
17031,"11, 57745, Note_on_c, 9, 37, 0
"
17032,"11, 57800, Note_on_c, 9, 35, 46
"
17033,"11, 57800, Note_on_c, 9, 44, 40
"
17034,"11, 57825, Note_on_c, 9, 35, 0
"
17035,"11, 57825, Note_on_c, 9, 44, 0
"
17036,"11, 57840, Note_on_c, 9, 35, 66
"
17037,"11, 57840, Note_on_c, 9, 44, 76
"
17038,"11, 57865, Note_on_c, 9, 35, 0
"
17039,"11, 57865, Note_on_c, 9, 44, 0
"
17040,"11, 57920, Note_on_c, 9, 44, 30
"
17041,"11, 57945, Note_on_c, 9, 44, 0
"
17042,"11, 57960, Note_on_c, 9, 44, 86
"
17043,"11, 57960, Note_on_c, 9, 37, 76
"
17044,"11, 57985, Note_on_c, 9, 44, 0
"
17045,"11, 57985, Note_on_c, 9, 37, 0
"
17046,"11, 58040, Note_on_c, 9, 35, 46
"
17047,"11, 58040, Note_on_c, 9, 44, 40
"
17048,"11, 58065, Note_on_c, 9, 35, 0
"
17049,"11, 58065, Note_on_c, 9, 44, 0
"
17050,"11, 58080, Note_on_c, 9, 35, 68
"
17051,"11, 58080, Note_on_c, 9, 44, 68
"
17052,"11, 58105, Note_on_c, 9, 35, 0
"
17053,"11, 58105, Note_on_c, 9, 44, 0
"
17054,"11, 58160, Note_on_c, 9, 44, 30
"
17055,"11, 58185, Note_on_c, 9, 44, 0
"
17056,"11, 58200, Note_on_c, 9, 44, 88
"
17057,"11, 58200, Note_on_c, 9, 37, 78
"
17058,"11, 58225, Note_on_c, 9, 44, 0
"
17059,"11, 58225, Note_on_c, 9, 37, 0
"
17060,"11, 58280, Note_on_c, 9, 35, 48
"
17061,"11, 58280, Note_on_c, 9, 38, 40
"
17062,"11, 58305, Note_on_c, 9, 35, 0
"
17063,"11, 58305, Note_on_c, 9, 38, 0
"
17064,"11, 58320, Note_on_c, 9, 35, 68
"
17065,"11, 58320, Note_on_c, 9, 44, 78
"
17066,"11, 58345, Note_on_c, 9, 35, 0
"
17067,"11, 58345, Note_on_c, 9, 44, 0
"
17068,"11, 58400, Note_on_c, 9, 38, 50
"
17069,"11, 58425, Note_on_c, 9, 38, 0
"
17070,"11, 58440, Note_on_c, 9, 44, 88
"
17071,"11, 58440, Note_on_c, 9, 37, 78
"
17072,"11, 58465, Note_on_c, 9, 44, 0
"
17073,"11, 58465, Note_on_c, 9, 37, 0
"
17074,"11, 58520, Note_on_c, 9, 35, 48
"
17075,"11, 58520, Note_on_c, 9, 38, 60
"
17076,"11, 58520, Note_on_c, 9, 46, 30
"
17077,"11, 58545, Note_on_c, 9, 35, 0
"
17078,"11, 58545, Note_on_c, 9, 38, 0
"
17079,"11, 58545, Note_on_c, 9, 46, 0
"
17080,"11, 58560, Note_on_c, 9, 35, 66
"
17081,"11, 58560, Note_on_c, 9, 44, 66
"
17082,"11, 58585, Note_on_c, 9, 35, 0
"
17083,"11, 58585, Note_on_c, 9, 44, 0
"
17084,"11, 58680, Note_on_c, 9, 44, 86
"
17085,"11, 58680, Note_on_c, 9, 37, 76
"
17086,"11, 58705, Note_on_c, 9, 44, 0
"
17087,"11, 58705, Note_on_c, 9, 37, 0
"
17088,"11, 58760, Note_on_c, 9, 35, 46
"
17089,"11, 58785, Note_on_c, 9, 35, 0
"
17090,"11, 58800, Note_on_c, 9, 35, 66
"
17091,"11, 58800, Note_on_c, 9, 44, 76
"
17092,"11, 58825, Note_on_c, 9, 35, 0
"
17093,"11, 58825, Note_on_c, 9, 44, 0
"
17094,"11, 58920, Note_on_c, 9, 44, 86
"
17095,"11, 58920, Note_on_c, 9, 37, 76
"
17096,"11, 58945, Note_on_c, 9, 44, 0
"
17097,"11, 58945, Note_on_c, 9, 37, 0
"
17098,"11, 59000, Note_on_c, 9, 35, 46
"
17099,"11, 59025, Note_on_c, 9, 35, 0
"
17100,"11, 59040, Note_on_c, 9, 35, 66
"
17101,"11, 59040, Note_on_c, 9, 44, 66
"
17102,"11, 59065, Note_on_c, 9, 35, 0
"
17103,"11, 59065, Note_on_c, 9, 44, 0
"
17104,"11, 59120, Note_on_c, 9, 44, 30
"
17105,"11, 59145, Note_on_c, 9, 44, 0
"
17106,"11, 59160, Note_on_c, 9, 44, 86
"
17107,"11, 59160, Note_on_c, 9, 37, 76
"
17108,"11, 59185, Note_on_c, 9, 44, 0
"
17109,"11, 59185, Note_on_c, 9, 37, 0
"
17110,"11, 59240, Note_on_c, 9, 35, 46
"
17111,"11, 59240, Note_on_c, 9, 44, 40
"
17112,"11, 59265, Note_on_c, 9, 35, 0
"
17113,"11, 59265, Note_on_c, 9, 44, 0
"
17114,"11, 59280, Note_on_c, 9, 35, 66
"
17115,"11, 59280, Note_on_c, 9, 44, 76
"
17116,"11, 59305, Note_on_c, 9, 35, 0
"
17117,"11, 59305, Note_on_c, 9, 44, 0
"
17118,"11, 59360, Note_on_c, 9, 44, 30
"
17119,"11, 59385, Note_on_c, 9, 44, 0
"
17120,"11, 59400, Note_on_c, 9, 44, 86
"
17121,"11, 59400, Note_on_c, 9, 37, 76
"
17122,"11, 59425, Note_on_c, 9, 44, 0
"
17123,"11, 59425, Note_on_c, 9, 37, 0
"
17124,"11, 59480, Note_on_c, 9, 35, 46
"
17125,"11, 59480, Note_on_c, 9, 44, 40
"
17126,"11, 59505, Note_on_c, 9, 35, 0
"
17127,"11, 59505, Note_on_c, 9, 44, 0
"
17128,"11, 59520, Note_on_c, 9, 35, 66
"
17129,"11, 59520, Note_on_c, 9, 44, 66
"
17130,"11, 59545, Note_on_c, 9, 35, 0
"
17131,"11, 59545, Note_on_c, 9, 44, 0
"
17132,"11, 59600, Note_on_c, 9, 44, 30
"
17133,"11, 59625, Note_on_c, 9, 44, 0
"
17134,"11, 59640, Note_on_c, 9, 44, 86
"
17135,"11, 59640, Note_on_c, 9, 37, 76
"
17136,"11, 59665, Note_on_c, 9, 44, 0
"
17137,"11, 59665, Note_on_c, 9, 37, 0
"
17138,"11, 59720, Note_on_c, 9, 35, 46
"
17139,"11, 59720, Note_on_c, 9, 44, 40
"
17140,"11, 59745, Note_on_c, 9, 35, 0
"
17141,"11, 59745, Note_on_c, 9, 44, 0
"
17142,"11, 59760, Note_on_c, 9, 35, 66
"
17143,"11, 59760, Note_on_c, 9, 44, 76
"
17144,"11, 59785, Note_on_c, 9, 35, 0
"
17145,"11, 59785, Note_on_c, 9, 44, 0
"
17146,"11, 59840, Note_on_c, 9, 44, 30
"
17147,"11, 59865, Note_on_c, 9, 44, 0
"
17148,"11, 59880, Note_on_c, 9, 44, 86
"
17149,"11, 59880, Note_on_c, 9, 37, 76
"
17150,"11, 59905, Note_on_c, 9, 44, 0
"
17151,"11, 59905, Note_on_c, 9, 37, 0
"
17152,"11, 59960, Note_on_c, 9, 35, 46
"
17153,"11, 59960, Note_on_c, 9, 44, 40
"
17154,"11, 59985, Note_on_c, 9, 35, 0
"
17155,"11, 59985, Note_on_c, 9, 44, 0
"
17156,"11, 60000, Note_on_c, 9, 35, 66
"
17157,"11, 60000, Note_on_c, 9, 44, 66
"
17158,"11, 60025, Note_on_c, 9, 35, 0
"
17159,"11, 60025, Note_on_c, 9, 44, 0
"
17160,"11, 60080, Note_on_c, 9, 44, 30
"
17161,"11, 60105, Note_on_c, 9, 44, 0
"
17162,"11, 60120, Note_on_c, 9, 44, 86
"
17163,"11, 60120, Note_on_c, 9, 37, 76
"
17164,"11, 60145, Note_on_c, 9, 44, 0
"
17165,"11, 60145, Note_on_c, 9, 37, 0
"
17166,"11, 60200, Note_on_c, 9, 35, 46
"
17167,"11, 60200, Note_on_c, 9, 44, 40
"
17168,"11, 60225, Note_on_c, 9, 35, 0
"
17169,"11, 60225, Note_on_c, 9, 44, 0
"
17170,"11, 60240, Note_on_c, 9, 35, 66
"
17171,"11, 60240, Note_on_c, 9, 44, 76
"
17172,"11, 60265, Note_on_c, 9, 35, 0
"
17173,"11, 60265, Note_on_c, 9, 44, 0
"
17174,"11, 60320, Note_on_c, 9, 44, 30
"
17175,"11, 60345, Note_on_c, 9, 44, 0
"
17176,"11, 60360, Note_on_c, 9, 44, 86
"
17177,"11, 60360, Note_on_c, 9, 37, 76
"
17178,"11, 60385, Note_on_c, 9, 44, 0
"
17179,"11, 60385, Note_on_c, 9, 37, 0
"
17180,"11, 60440, Note_on_c, 9, 35, 46
"
17181,"11, 60440, Note_on_c, 9, 44, 40
"
17182,"11, 60465, Note_on_c, 9, 35, 0
"
17183,"11, 60465, Note_on_c, 9, 44, 0
"
17184,"11, 60480, Note_on_c, 9, 35, 66
"
17185,"11, 60480, Note_on_c, 9, 44, 66
"
17186,"11, 60505, Note_on_c, 9, 35, 0
"
17187,"11, 60505, Note_on_c, 9, 44, 0
"
17188,"11, 60560, Note_on_c, 9, 44, 30
"
17189,"11, 60585, Note_on_c, 9, 44, 0
"
17190,"11, 60600, Note_on_c, 9, 44, 86
"
17191,"11, 60600, Note_on_c, 9, 37, 76
"
17192,"11, 60625, Note_on_c, 9, 44, 0
"
17193,"11, 60625, Note_on_c, 9, 37, 0
"
17194,"11, 60680, Note_on_c, 9, 35, 46
"
17195,"11, 60680, Note_on_c, 9, 44, 40
"
17196,"11, 60705, Note_on_c, 9, 35, 0
"
17197,"11, 60705, Note_on_c, 9, 44, 0
"
17198,"11, 60720, Note_on_c, 9, 35, 66
"
17199,"11, 60720, Note_on_c, 9, 44, 76
"
17200,"11, 60745, Note_on_c, 9, 35, 0
"
17201,"11, 60745, Note_on_c, 9, 44, 0
"
17202,"11, 60800, Note_on_c, 9, 44, 30
"
17203,"11, 60825, Note_on_c, 9, 44, 0
"
17204,"11, 60840, Note_on_c, 9, 44, 86
"
17205,"11, 60840, Note_on_c, 9, 37, 76
"
17206,"11, 60865, Note_on_c, 9, 44, 0
"
17207,"11, 60865, Note_on_c, 9, 37, 0
"
17208,"11, 60920, Note_on_c, 9, 35, 46
"
17209,"11, 60920, Note_on_c, 9, 44, 40
"
17210,"11, 60945, Note_on_c, 9, 35, 0
"
17211,"11, 60945, Note_on_c, 9, 44, 0
"
17212,"11, 60960, Note_on_c, 9, 35, 66
"
17213,"11, 60960, Note_on_c, 9, 44, 66
"
17214,"11, 60985, Note_on_c, 9, 35, 0
"
17215,"11, 60985, Note_on_c, 9, 44, 0
"
17216,"11, 61040, Note_on_c, 9, 44, 30
"
17217,"11, 61065, Note_on_c, 9, 44, 0
"
17218,"11, 61080, Note_on_c, 9, 44, 86
"
17219,"11, 61080, Note_on_c, 9, 37, 76
"
17220,"11, 61105, Note_on_c, 9, 44, 0
"
17221,"11, 61105, Note_on_c, 9, 37, 0
"
17222,"11, 61160, Note_on_c, 9, 35, 46
"
17223,"11, 61160, Note_on_c, 9, 44, 40
"
17224,"11, 61185, Note_on_c, 9, 35, 0
"
17225,"11, 61185, Note_on_c, 9, 44, 0
"
17226,"11, 61200, Note_on_c, 9, 35, 66
"
17227,"11, 61200, Note_on_c, 9, 44, 76
"
17228,"11, 61225, Note_on_c, 9, 35, 0
"
17229,"11, 61225, Note_on_c, 9, 44, 0
"
17230,"11, 61280, Note_on_c, 9, 44, 30
"
17231,"11, 61305, Note_on_c, 9, 44, 0
"
17232,"11, 61320, Note_on_c, 9, 44, 86
"
17233,"11, 61320, Note_on_c, 9, 37, 76
"
17234,"11, 61345, Note_on_c, 9, 44, 0
"
17235,"11, 61345, Note_on_c, 9, 37, 0
"
17236,"11, 61400, Note_on_c, 9, 35, 46
"
17237,"11, 61400, Note_on_c, 9, 44, 40
"
17238,"11, 61425, Note_on_c, 9, 35, 0
"
17239,"11, 61425, Note_on_c, 9, 44, 0
"
17240,"11, 61440, Note_on_c, 9, 35, 66
"
17241,"11, 61440, Note_on_c, 9, 44, 66
"
17242,"11, 61465, Note_on_c, 9, 35, 0
"
17243,"11, 61465, Note_on_c, 9, 44, 0
"
17244,"11, 61520, Note_on_c, 9, 44, 30
"
17245,"11, 61545, Note_on_c, 9, 44, 0
"
17246,"11, 61560, Note_on_c, 9, 44, 86
"
17247,"11, 61560, Note_on_c, 9, 37, 76
"
17248,"11, 61585, Note_on_c, 9, 44, 0
"
17249,"11, 61585, Note_on_c, 9, 37, 0
"
17250,"11, 61640, Note_on_c, 9, 35, 46
"
17251,"11, 61640, Note_on_c, 9, 44, 40
"
17252,"11, 61665, Note_on_c, 9, 35, 0
"
17253,"11, 61665, Note_on_c, 9, 44, 0
"
17254,"11, 61680, Note_on_c, 9, 35, 66
"
17255,"11, 61680, Note_on_c, 9, 44, 76
"
17256,"11, 61705, Note_on_c, 9, 35, 0
"
17257,"11, 61705, Note_on_c, 9, 44, 0
"
17258,"11, 61760, Note_on_c, 9, 44, 30
"
17259,"11, 61785, Note_on_c, 9, 44, 0
"
17260,"11, 61800, Note_on_c, 9, 44, 86
"
17261,"11, 61800, Note_on_c, 9, 37, 76
"
17262,"11, 61825, Note_on_c, 9, 44, 0
"
17263,"11, 61825, Note_on_c, 9, 37, 0
"
17264,"11, 61880, Note_on_c, 9, 35, 46
"
17265,"11, 61880, Note_on_c, 9, 44, 40
"
17266,"11, 61905, Note_on_c, 9, 35, 0
"
17267,"11, 61905, Note_on_c, 9, 44, 0
"
17268,"11, 61920, Note_on_c, 9, 35, 68
"
17269,"11, 61920, Note_on_c, 9, 44, 68
"
17270,"11, 61945, Note_on_c, 9, 35, 0
"
17271,"11, 61945, Note_on_c, 9, 44, 0
"
17272,"11, 62040, Note_on_c, 9, 44, 88
"
17273,"11, 62040, Note_on_c, 9, 37, 78
"
17274,"11, 62065, Note_on_c, 9, 44, 0
"
17275,"11, 62065, Note_on_c, 9, 37, 0
"
17276,"11, 62120, Note_on_c, 9, 35, 48
"
17277,"11, 62120, Note_on_c, 9, 46, 30
"
17278,"11, 62145, Note_on_c, 9, 35, 0
"
17279,"11, 62145, Note_on_c, 9, 46, 0
"
17280,"11, 62160, Note_on_c, 9, 35, 68
"
17281,"11, 62160, Note_on_c, 9, 44, 78
"
17282,"11, 62185, Note_on_c, 9, 35, 0
"
17283,"11, 62185, Note_on_c, 9, 44, 0
"
17284,"11, 62240, Note_on_c, 9, 38, 48
"
17285,"11, 62265, Note_on_c, 9, 38, 0
"
17286,"11, 62280, Note_on_c, 9, 44, 88
"
17287,"11, 62280, Note_on_c, 9, 37, 78
"
17288,"11, 62305, Note_on_c, 9, 44, 0
"
17289,"11, 62305, Note_on_c, 9, 37, 0
"
17290,"11, 62360, Note_on_c, 9, 35, 48
"
17291,"11, 62385, Note_on_c, 9, 35, 0
"
17292,"11, 62400, Note_on_c, 9, 35, 66
"
17293,"11, 62400, Note_on_c, 9, 44, 66
"
17294,"11, 62425, Note_on_c, 9, 35, 0
"
17295,"11, 62425, Note_on_c, 9, 44, 0
"
17296,"11, 62520, Note_on_c, 9, 44, 86
"
17297,"11, 62520, Note_on_c, 9, 37, 76
"
17298,"11, 62545, Note_on_c, 9, 44, 0
"
17299,"11, 62545, Note_on_c, 9, 37, 0
"
17300,"11, 62600, Note_on_c, 9, 35, 46
"
17301,"11, 62625, Note_on_c, 9, 35, 0
"
17302,"11, 62640, Note_on_c, 9, 35, 66
"
17303,"11, 62640, Note_on_c, 9, 44, 76
"
17304,"11, 62665, Note_on_c, 9, 35, 0
"
17305,"11, 62665, Note_on_c, 9, 44, 0
"
17306,"11, 62760, Note_on_c, 9, 44, 86
"
17307,"11, 62760, Note_on_c, 9, 37, 76
"
17308,"11, 62785, Note_on_c, 9, 44, 0
"
17309,"11, 62785, Note_on_c, 9, 37, 0
"
17310,"11, 62840, Note_on_c, 9, 35, 46
"
17311,"11, 62865, Note_on_c, 9, 35, 0
"
17312,"11, 62880, Note_on_c, 9, 35, 66
"
17313,"11, 62880, Note_on_c, 9, 44, 66
"
17314,"11, 62905, Note_on_c, 9, 35, 0
"
17315,"11, 62905, Note_on_c, 9, 44, 0
"
17316,"11, 62960, Note_on_c, 9, 44, 30
"
17317,"11, 62985, Note_on_c, 9, 44, 0
"
